%time,field.O_x,field.O_y,field.O_t,field.I_t,field.G_x,field.G_y
3817,3.43277,-0.0146333,0.665677,0.451408,2.35467,-0.294989
3818,3.43277,-0.0146333,0.665677,0.451424,2.34461,-0.307817
3819,3.43277,-0.0146333,0.665677,0.451318,2.34461,-0.307817
3820,3.43277,-0.0146333,0.665677,0.451204,2.34461,-0.307817
3821,3.43277,-0.0146333,0.665677,0.451025,2.34461,-0.307817
3822,3.43277,-0.0146333,0.665677,0.450829,2.34461,-0.307817
3823,3.43222,-0.0148707,0.665677,0.450574,2.34461,-0.307817
3824,3.4321,-0.0149247,0.665677,0.450577,2.34461,-0.307817
3825,3.43083,-0.0162591,0.665677,0.450024,2.34461,-0.307817
3826,3.43042,-0.0167487,0.665677,0.449777,2.34516,-0.306376
3827,3.4279,-0.0186862,0.665677,0.449585,2.3469,-0.301785
3828,3.42715,-0.0192637,0.665677,0.449616,2.3469,-0.301785
3829,3.4227,-0.0229306,0.665677,0.449317,2.3469,-0.301785
3830,3.42153,-0.023894,0.665677,0.449123,2.3469,-0.301785
3831,3.40501,-0.0366105,0.665677,0.448274,2.3469,-0.301785
3832,3.40367,-0.0376464,0.665677,0.448258,2.3469,-0.301785
3833,3.3922,-0.0467151,0.665677,0.448053,2.3469,-0.301785
3834,3.38978,-0.0486438,0.665677,0.447921,2.34005,-0.306302
3835,3.37855,-0.0572857,0.665677,0.44766,2.30455,-0.329699
3836,3.37092,-0.0629892,0.665677,0.447494,2.30455,-0.329699
3837,3.36726,-0.0657074,0.665677,0.447478,2.30455,-0.329699
3838,3.35642,-0.0744175,0.665677,0.447781,2.30455,-0.329699
3839,3.35298,-0.0772113,0.665677,0.447836,2.30455,-0.329699
3840,3.34049,-0.0866428,0.665677,0.447906,2.30455,-0.329699
3841,3.33859,-0.0880696,0.665677,0.447988,2.30455,-0.329699
3842,3.32613,-0.0987362,0.665677,0.448133,2.30455,-0.329699
3843,3.32483,-0.0998592,0.665677,0.448173,2.30201,-0.331477
3844,3.31533,-0.106675,0.665677,0.448176,2.27117,-0.353059
3845,3.30669,-0.11379,0.665677,0.447968,2.26597,-0.356702
3846,3.30319,-0.116791,0.665677,0.447964,2.26597,-0.356702
3847,3.2955,-0.122743,0.665677,0.447816,2.26597,-0.356702
3848,3.29315,-0.124549,0.665677,0.44801,2.26597,-0.356702
3849,3.28448,-0.131221,0.665677,0.448023,2.26597,-0.356702
3850,3.28327,-0.132154,0.665677,0.448009,2.26597,-0.356702
3851,3.2772,-0.137033,0.665677,0.447734,2.26597,-0.356702
3852,3.27439,-0.139299,0.665677,0.44767,2.26597,-0.356702
3853,3.25853,-0.151494,0.666918,0.447204,2.16589,-0.409137
3854,3.25478,-0.154389,0.667211,0.446824,2.16589,-0.409137
3855,3.24646,-0.161246,0.667211,0.446579,2.16589,-0.409137
3856,3.24355,-0.163649,0.667211,0.446618,2.16589,-0.409137
3857,3.23089,-0.173395,0.665725,0.446628,2.16589,-0.409137
3858,3.22919,-0.174733,0.665677,0.446566,2.16589,-0.409137
3859,3.21833,-0.183369,0.665677,0.446033,2.16589,-0.409137
3860,3.21066,-0.189273,0.665677,0.446438,2.15539,-0.413511
3861,3.20526,-0.193429,0.665677,0.446566,2.14612,-0.41737
3862,3.1996,-0.198216,0.665677,0.446375,2.14324,-0.418571
3863,3.19729,-0.200175,0.665677,0.446287,2.14324,-0.418571
3864,3.18948,-0.205961,0.665677,0.446213,2.14324,-0.418571
3865,3.18657,-0.208119,0.665677,0.446142,2.14324,-0.418571
3866,3.17817,-0.214581,0.665677,0.446238,2.14324,-0.418571
3867,3.175,-0.217085,0.665677,0.446124,2.14324,-0.418571
3868,3.16788,-0.222809,0.665677,0.445832,2.14324,-0.418571
3869,3.16181,-0.227696,0.665677,0.445606,2.11274,-0.438846
3870,3.159,-0.229954,0.665677,0.445629,2.09242,-0.452356
3871,3.15112,-0.236014,0.665677,0.445591,2.07768,-0.462156
3872,3.1492,-0.237499,0.665677,0.445431,2.07768,-0.462156
3873,3.13888,-0.24636,0.667211,0.445319,2.07768,-0.462156
3874,3.12422,-0.257658,0.666228,0.445427,2.07768,-0.462156
3875,3.11649,-0.26359,0.66571,0.445564,2.07768,-0.462156
3876,3.10658,-0.271455,0.665677,0.445611,2.05478,-0.474493
3877,3.10385,-0.273625,0.665677,0.445397,2.04398,-0.480311
3878,3.09266,-0.282848,0.665677,0.445575,2.02821,-0.488805
3879,3.08836,-0.285848,0.665677,0.445631,2.02821,-0.488805
3880,3.08007,-0.291629,0.665677,0.445501,2.02821,-0.488805
3881,3.07633,-0.29484,0.665677,0.445632,2.02821,-0.488805
3882,3.07039,-0.299939,0.665677,0.445889,2.02821,-0.488805
3883,3.06549,-0.30399,0.666258,0.446036,2.02821,-0.488805
3884,3.05851,-0.309751,0.667211,0.446045,1.98197,-0.514394
3885,3.04923,-0.316627,0.667211,0.446201,1.95337,-0.530222
3886,3.04434,-0.3201,0.667211,0.446191,1.95337,-0.530222
3887,3.03952,-0.323456,0.667211,0.446346,1.95337,-0.530222
3888,3.03539,-0.327156,0.667211,0.446259,1.95337,-0.530222
3889,3.03002,-0.331986,0.667211,0.446448,1.95337,-0.530222
3890,3.02562,-0.335375,0.667211,0.446458,1.95337,-0.530222
3891,3.02022,-0.33953,0.667211,0.446224,1.95337,-0.530222
3892,3.01515,-0.343288,0.667211,0.446194,1.95337,-0.530222
3893,3.0095,-0.347475,0.667211,0.445945,1.93362,-0.540949
3894,2.99955,-0.356024,0.667211,0.445924,1.91521,-0.550955
3895,2.99918,-0.356336,0.667211,0.44592,1.91521,-0.550955
3896,2.98304,-0.36923,0.667211,0.44586,1.91521,-0.550955
3897,2.97815,-0.373141,0.667211,0.44586,1.91521,-0.550955
3898,2.97185,-0.377657,0.667211,0.445938,1.91521,-0.550955
3899,2.96651,-0.381485,0.667211,0.445989,1.91521,-0.550955
3900,2.9607,-0.38647,0.667211,0.445944,1.91521,-0.550955
3901,2.94982,-0.394914,0.667211,0.445943,1.85856,-0.587428
3902,2.94456,-0.39869,0.667211,0.44578,1.85647,-0.588771
3903,2.93787,-0.4042,0.667211,0.445794,1.85647,-0.588771
3904,2.93332,-0.407951,0.667211,0.44569,1.85647,-0.588771
3905,2.92621,-0.413047,0.667211,0.445354,1.85647,-0.588771
3906,2.92169,-0.416295,0.667211,0.445263,1.85647,-0.588771
3907,2.91458,-0.422161,0.66624,0.445512,1.85647,-0.588771
3908,2.90465,-0.430337,0.665677,0.445773,1.85647,-0.588771
3909,2.9031,-0.431614,0.665677,0.445841,1.85647,-0.588771
3910,2.89452,-0.438285,0.666348,0.445858,1.80641,-0.613451
3911,2.8885,-0.44276,0.667211,0.445744,1.79102,-0.621039
3912,2.88301,-0.447401,0.667211,0.446035,1.79102,-0.621039
3913,2.88053,-0.449506,0.667211,0.446184,1.79102,-0.621039
3914,2.87297,-0.45511,0.667211,0.446117,1.79102,-0.621039
3915,2.86981,-0.45745,0.667211,0.446187,1.79102,-0.621039
3916,2.85213,-0.471307,0.667211,0.445984,1.79102,-0.621039
3917,2.85058,-0.472519,0.667211,0.445939,1.79102,-0.621039
3918,2.84029,-0.481151,0.667211,0.445984,1.74697,-0.650082
3919,2.83753,-0.483516,0.667211,0.445962,1.74534,-0.65116
3920,2.82864,-0.490845,0.667211,0.445521,1.74534,-0.65116
3921,2.8263,-0.492777,0.667211,0.445592,1.74534,-0.65116
3922,2.81623,-0.499789,0.667211,0.446044,1.74534,-0.65116
3923,2.80671,-0.507117,0.667211,0.446388,1.74534,-0.65116
3924,2.80377,-0.50945,0.667211,0.446321,1.74534,-0.65116
3925,2.79373,-0.51766,0.667211,0.446474,1.74534,-0.65116
3926,2.79216,-0.518956,0.667211,0.446656,1.74534,-0.65116
3927,2.78224,-0.527133,0.667211,0.446872,1.69128,-0.681519
3928,2.77117,-0.535595,0.667211,0.447744,1.68278,-0.686292
3929,2.76968,-0.536702,0.667211,0.447891,1.68278,-0.686292
3930,2.7644,-0.540867,0.667211,0.448462,1.68278,-0.686292
3931,2.76048,-0.544023,0.667211,0.44884,1.68278,-0.686292
3932,2.75513,-0.548172,0.667211,0.448807,1.68278,-0.686292
3933,2.75354,-0.549393,0.667211,0.448891,1.68278,-0.686292
3934,2.7504,-0.551814,0.667211,0.449003,1.68278,-0.686292
3935,2.74994,-0.552169,0.667211,0.449,1.68278,-0.686292
3936,2.74972,-0.552336,0.667211,0.448885,1.66456,-0.697467
3937,2.74972,-0.552336,0.667211,0.448641,1.65529,-0.703153
3938,2.75123,-0.551679,0.667211,0.448302,1.65529,-0.703153
3939,2.75154,-0.551542,0.667211,0.44829,1.65529,-0.703153
3940,2.75184,-0.550802,0.667211,0.448398,1.65529,-0.703153
3941,2.75207,-0.550221,0.667211,0.448285,1.65529,-0.703153
3942,2.75207,-0.550221,0.667211,0.448253,1.65529,-0.703153
3943,2.75207,-0.550221,0.667211,0.448273,1.65529,-0.703153
3944,2.75207,-0.550221,0.667211,0.448419,1.61864,-0.728625
3945,2.75207,-0.550221,0.667211,0.448339,1.61694,-0.729812
3946,2.75207,-0.550221,0.667211,0.448064,1.61694,-0.729812
3947,2.75207,-0.550221,0.667211,0.447677,1.61694,-0.729812
3948,2.75207,-0.550221,0.667211,0.447569,1.61694,-0.729812
3949,2.75207,-0.550221,0.667211,0.447187,1.61694,-0.729812
3950,2.75207,-0.550221,0.667211,0.446964,1.61694,-0.729812
3951,2.75207,-0.550221,0.667211,0.446138,1.61694,-0.729812
3952,2.75218,-0.550174,0.667032,0.445724,1.61694,-0.729812
3953,2.75299,-0.549822,0.665677,0.443687,1.61834,-0.728234
3954,2.75298,-0.549821,0.664742,0.441703,1.61854,-0.727998
3955,2.75299,-0.549822,0.664143,0.439819,1.61854,-0.727998
3956,2.75375,-0.549488,0.662865,0.433979,1.61854,-0.727998
3957,2.7539,-0.549422,0.662609,0.432454,1.61854,-0.727998
3958,2.75433,-0.548307,0.657422,0.42342,1.61854,-0.727998
3959,2.75442,-0.548106,0.656473,0.421353,1.61854,-0.727998
3960,2.75591,-0.547329,0.64253,0.400637,1.61854,-0.727998
3961,2.75715,-0.546911,0.63356,0.380985,1.61525,-0.729506
3962,2.75744,-0.545969,0.621674,0.3595,1.61423,-0.729975
3963,2.75769,-0.545591,0.616589,0.349523,1.61423,-0.729975
3964,2.75744,-0.545541,0.599499,0.330104,1.61423,-0.729975
3965,2.75769,-0.545591,0.588977,0.318887,1.61423,-0.729975
3966,2.75677,-0.54599,0.555229,0.295157,1.61423,-0.729975
3967,2.75656,-0.545949,0.547517,0.29015,1.61423,-0.729975
3968,2.75677,-0.54599,0.527617,0.281918,1.61809,-0.727786
3969,2.75682,-0.545571,0.522044,0.28021,1.61969,-0.726874
3970,2.75729,-0.544674,0.509209,0.279585,1.61969,-0.726874
3971,2.75687,-0.54572,0.504328,0.2812,1.61969,-0.726874
3972,2.75677,-0.54599,0.503073,0.281547,1.61969,-0.726874
3973,2.75677,-0.54599,0.503073,0.282891,1.61969,-0.726874
3974,2.7571,-0.545847,0.503624,0.283891,1.61969,-0.726874
3975,2.75769,-0.545591,0.504607,0.2859,1.61969,-0.726874
3976,2.75769,-0.545591,0.505181,0.287349,1.61969,-0.726874
3977,2.75769,-0.545591,0.506141,0.290101,1.61469,-0.724607
3978,2.75732,-0.545747,0.507354,0.291492,1.61151,-0.723171
3979,2.75677,-0.54599,0.509209,0.293123,1.61151,-0.723171
3980,2.75677,-0.54599,0.511922,0.292904,1.61151,-0.723171
3981,2.75677,-0.54599,0.512277,0.292663,1.61151,-0.723171
3982,2.7561,-0.546281,0.512277,0.290252,1.61151,-0.723171
3983,2.75585,-0.54639,0.512277,0.290376,1.61151,-0.723171
3984,2.75585,-0.54639,0.511559,0.290324,1.61151,-0.723171
3985,2.75585,-0.54639,0.510743,0.290604,1.61228,-0.725228
3986,2.7554,-0.546586,0.510743,0.290768,1.61297,-0.727094
3987,2.75494,-0.546789,0.510743,0.290921,1.61297,-0.727094
3988,2.75494,-0.546789,0.510743,0.290944,1.61297,-0.727094
3989,2.75494,-0.546789,0.510743,0.290835,1.61297,-0.727094
3990,2.75494,-0.546789,0.510743,0.290923,1.61297,-0.727094
3991,2.75494,-0.546789,0.510743,0.290877,1.61297,-0.727094
3992,2.75494,-0.546789,0.510743,0.2907,1.61297,-0.727094
3993,2.75494,-0.546789,0.510743,0.290717,1.61297,-0.727094
3994,2.75494,-0.546789,0.510743,0.290707,1.61107,-0.728567
3995,2.75494,-0.546789,0.510743,0.290703,1.60863,-0.730458
3996,2.75494,-0.546789,0.510743,0.290471,1.60863,-0.730458
3997,2.75494,-0.546789,0.510743,0.290488,1.60863,-0.730458
3998,2.75494,-0.546789,0.510743,0.290283,1.60863,-0.730458
3999,2.75494,-0.546789,0.510743,0.290163,1.60863,-0.730458
4000,2.75494,-0.546789,0.510743,0.290142,1.60863,-0.730458
4001,2.75494,-0.546789,0.510743,0.290139,1.60863,-0.730458
4002,2.75494,-0.546789,0.510743,0.290067,1.60863,-0.730458
4003,2.75494,-0.546789,0.510743,0.28984,1.60935,-0.729798
4004,2.75494,-0.546789,0.510743,0.289465,1.61071,-0.728555
4005,2.75494,-0.546789,0.510743,0.289542,1.61071,-0.728555
4006,2.75494,-0.546789,0.510743,0.289493,1.61071,-0.728555
4007,2.75494,-0.546789,0.510743,0.289483,1.61071,-0.728555
4008,2.75494,-0.546789,0.510743,0.289576,1.61071,-0.728555
4009,2.75494,-0.546789,0.510743,0.289602,1.61071,-0.728555
4010,2.75494,-0.546789,0.510743,0.289527,1.61071,-0.728555
4011,2.75494,-0.546789,0.510743,0.289764,1.60964,-0.729357
4012,2.75494,-0.546789,0.510743,0.289749,1.60909,-0.729769
4013,2.75494,-0.546789,0.510743,0.289725,1.60909,-0.729769
4014,2.75494,-0.546789,0.510743,0.289613,1.60909,-0.729769
4015,2.75494,-0.546789,0.510743,0.289463,1.60909,-0.729769
4016,2.75494,-0.546789,0.510743,0.28915,1.60909,-0.729769
4017,2.75494,-0.546789,0.510743,0.289082,1.60909,-0.729769
4018,2.75439,-0.547027,0.509831,0.288194,1.60909,-0.729769
4019,2.75417,-0.547124,0.509458,0.28803,1.60909,-0.729769
4020,2.75206,-0.548045,0.509209,0.287626,1.61088,-0.728646
4021,2.75166,-0.548216,0.509209,0.287587,1.61117,-0.728464
4022,2.74906,-0.549925,0.510019,0.287146,1.61117,-0.728464
4023,2.74709,-0.551302,0.510743,0.286852,1.61117,-0.728464
4024,2.73263,-0.559318,0.509541,0.28602,1.61117,-0.728464
4025,2.72943,-0.561087,0.509275,0.285858,1.61117,-0.728464
4026,2.72131,-0.565361,0.509209,0.28517,1.61117,-0.728464
4027,2.71699,-0.56762,0.509209,0.284939,1.61117,-0.728464
4028,2.70502,-0.574668,0.509209,0.284879,1.59568,-0.741044
4029,2.70301,-0.575861,0.509209,0.284942,1.59309,-0.743144
4030,2.68864,-0.584252,0.509209,0.285243,1.59309,-0.743144
4031,2.68093,-0.588248,0.509209,0.284899,1.59309,-0.743144
4032,2.67257,-0.592493,0.509209,0.284758,1.59309,-0.743144
4033,2.66417,-0.597379,0.509209,0.285023,1.59309,-0.743144
4034,2.65758,-0.601224,0.509209,0.285338,1.59309,-0.743144
4035,2.6476,-0.607046,0.509209,0.285526,1.59309,-0.743144
4036,2.64279,-0.60985,0.509209,0.285501,1.59309,-0.743144
4037,2.63433,-0.614186,0.509209,0.285471,1.56895,-0.750405
4038,2.62852,-0.61716,0.509209,0.285495,1.55176,-0.755577
4039,2.61202,-0.626592,0.509209,0.285369,1.5499,-0.756137
4040,2.60589,-0.630298,0.509209,0.285396,1.5499,-0.756137
4041,2.5984,-0.634274,0.509209,0.285464,1.5499,-0.756137
4042,2.59437,-0.636409,0.509209,0.285344,1.5499,-0.756137
4043,2.58516,-0.641372,0.509209,0.284967,1.5499,-0.756137
4044,2.58377,-0.64212,0.509209,0.284939,1.5499,-0.756137
4045,2.5725,-0.648897,0.50834,0.284923,1.4599,-0.783664
4046,2.56479,-0.653516,0.507745,0.28514,1.4599,-0.783664
4047,2.5562,-0.658196,0.508787,0.284814,1.4599,-0.783664
4048,2.55328,-0.659772,0.509209,0.284748,1.4599,-0.783664
4049,2.54588,-0.663704,0.508223,0.284939,1.4599,-0.783664
4050,2.54177,-0.665883,0.507675,0.285026,1.4599,-0.783664
4051,2.52982,-0.672135,0.507675,0.284804,1.4599,-0.783664
4052,2.52682,-0.673946,0.507675,0.284791,1.4599,-0.783664
4053,2.5173,-0.67982,0.507675,0.285064,1.44441,-0.786017
4054,2.51441,-0.681331,0.507675,0.285139,1.43977,-0.786722
4055,2.50486,-0.686331,0.507675,0.285105,1.43977,-0.786722
4056,2.49438,-0.692665,0.507675,0.285104,1.43977,-0.786722
4057,2.49191,-0.694158,0.507675,0.285108,1.43977,-0.786722
4058,2.48022,-0.700276,0.507675,0.285058,1.43977,-0.786722
4059,2.4759,-0.702542,0.507675,0.28495,1.43977,-0.786722
4060,2.46704,-0.707179,0.507675,0.284746,1.36203,-0.80903
4061,2.46339,-0.70943,0.507675,0.2847,1.32892,-0.818529
4062,2.45656,-0.713648,0.507675,0.284819,1.32892,-0.818529
4063,2.4522,-0.716179,0.507675,0.285056,1.32892,-0.818529
4064,2.44624,-0.719518,0.507675,0.285123,1.32892,-0.818529
4065,2.43503,-0.725389,0.507675,0.285173,1.32892,-0.818529
4066,2.43381,-0.726029,0.507675,0.285143,1.32892,-0.818529
4067,2.41633,-0.735899,0.507675,0.284798,1.32892,-0.818529
4068,2.40842,-0.740366,0.507675,0.284632,1.31235,-0.823449
4069,2.40343,-0.742984,0.507059,0.284602,1.30154,-0.826658
4070,2.39598,-0.746876,0.506141,0.284543,1.30154,-0.826658
4071,2.391,-0.749955,0.506141,0.284477,1.30154,-0.826658
4072,2.38395,-0.754304,0.506141,0.284334,1.30154,-0.826658
4073,2.37157,-0.760784,0.506141,0.284597,1.30154,-0.826658
4074,2.36639,-0.763534,0.506141,0.284707,1.30154,-0.826658
4075,2.36,-0.766925,0.506141,0.284795,1.30154,-0.826658
4076,2.35507,-0.769579,0.506141,0.284935,1.30154,-0.826658
4077,2.3494,-0.772637,0.506141,0.28502,1.24831,-0.842923
4078,2.34402,-0.776038,0.506141,0.285134,1.20006,-0.857671
4079,2.33828,-0.779664,0.506141,0.285067,1.20006,-0.857671
4080,2.33293,-0.782545,0.506141,0.285018,1.20006,-0.857671
4081,2.32166,-0.788569,0.506141,0.284749,1.20006,-0.857671
4082,2.31616,-0.791487,0.506141,0.284818,1.20006,-0.857671
4083,2.30997,-0.794772,0.506141,0.284863,1.20006,-0.857671
4084,2.30464,-0.797597,0.506141,0.28507,1.20006,-0.857671
4085,2.2979,-0.80176,0.506141,0.284787,1.20006,-0.857671
4086,2.29261,-0.805025,0.506141,0.284871,1.18591,-0.861806
4087,2.2854,-0.8088,0.506141,0.28507,1.16714,-0.867292
4088,2.28017,-0.811535,0.506141,0.285011,1.16714,-0.867292
4089,2.26209,-0.82113,0.506141,0.28489,1.16714,-0.867292
4090,2.25714,-0.823757,0.506141,0.284699,1.16714,-0.867292
4091,2.24957,-0.828431,0.506141,0.284841,1.16714,-0.867292
4092,2.2451,-0.831184,0.506141,0.284778,1.16714,-0.867292
4093,2.23648,-0.835647,0.506141,0.284848,1.16714,-0.867292
4094,2.23175,-0.838094,0.506141,0.284596,1.13414,-0.880083
4095,2.22305,-0.843355,0.506141,0.284347,1.07233,-0.904044
4096,2.21076,-0.850131,0.506141,0.284379,1.07233,-0.904044
4097,2.21024,-0.850404,0.506141,0.284381,1.07233,-0.904044
4098,2.19688,-0.857343,0.506141,0.28452,1.07233,-0.904044
4099,2.19302,-0.859342,0.506141,0.284768,1.07233,-0.904044
4100,2.18494,-0.864453,0.505026,0.285275,1.07233,-0.904044
4101,2.1819,-0.866369,0.504607,0.285493,1.07233,-0.904044
4102,2.17535,-0.870031,0.505752,0.285848,1.07233,-0.904044
4103,2.16935,-0.87293,0.505352,0.286293,1.04605,-0.911533
4104,2.16751,-0.873734,0.504965,0.286409,1.03741,-0.913993
4105,2.16372,-0.876074,0.505581,0.285883,1.03741,-0.913993
4106,2.16324,-0.876443,0.505806,0.285871,1.03741,-0.913993
4107,2.16253,-0.876993,0.50498,0.286139,1.03741,-0.913993
4108,2.16253,-0.876993,0.504607,0.286011,1.03741,-0.913993
4109,2.16345,-0.876593,0.506141,0.285984,1.03741,-0.913993
4110,2.16509,-0.875111,0.506141,0.285778,1.01119,-0.921951
4111,2.16562,-0.874633,0.506141,0.285737,0.990366,-0.928273
4112,2.16646,-0.874188,0.506141,0.285994,0.990366,-0.928273
4113,2.16659,-0.87413,0.506141,0.286032,0.990366,-0.928273
4114,2.16671,-0.874079,0.506141,0.286098,0.990366,-0.928273
4115,2.16671,-0.874079,0.506141,0.28612,0.990366,-0.928273
4116,2.16671,-0.874079,0.506141,0.286145,0.990366,-0.928273
4117,2.16671,-0.874079,0.506141,0.285964,0.990366,-0.928273
4118,2.16671,-0.874079,0.506141,0.28599,0.990366,-0.928273
4119,2.16671,-0.874079,0.506141,0.286072,0.993478,-0.92885
4120,2.16671,-0.874079,0.506141,0.285957,0.994487,-0.929037
4121,2.16671,-0.874079,0.506141,0.285821,0.994487,-0.929037
4122,2.16671,-0.874079,0.506141,0.285878,0.994487,-0.929037
4123,2.16671,-0.874079,0.506141,0.285845,0.994487,-0.929037
4124,2.16671,-0.874079,0.506141,0.285996,0.994487,-0.929037
4125,2.16671,-0.874079,0.506141,0.285951,0.994487,-0.929037
4126,2.16671,-0.874079,0.506141,0.286026,0.994487,-0.929037
4127,2.16671,-0.874079,0.506141,0.285944,0.994487,-0.929037
4128,2.16671,-0.874079,0.506141,0.285747,1.00001,-0.925056
4129,2.16671,-0.874079,0.506141,0.285687,1.0015,-0.923986
4130,2.16671,-0.874079,0.506141,0.285569,1.00179,-0.923778
4131,2.16671,-0.874079,0.506141,0.285296,1.00179,-0.923778
4132,2.16671,-0.874079,0.506141,0.28526,1.00179,-0.923778
4133,2.16671,-0.874079,0.506141,0.285241,1.00179,-0.923778
4134,2.16671,-0.874079,0.506141,0.285168,1.00179,-0.923778
4135,2.16671,-0.874079,0.506141,0.285089,1.00179,-0.923778
4136,2.16671,-0.874079,0.506141,0.285122,0.990492,-0.926556
4137,2.16671,-0.874079,0.506141,0.285146,0.98685,-0.927452
4138,2.16671,-0.874079,0.506141,0.28517,0.98685,-0.927452
4139,2.16671,-0.874079,0.506141,0.285187,0.98685,-0.927452
4140,2.16671,-0.874079,0.506141,0.285217,0.98685,-0.927452
4141,2.16671,-0.874079,0.506141,0.285405,0.98685,-0.927452
4142,2.16671,-0.874079,0.506141,0.285473,0.98685,-0.927452
4143,2.16671,-0.874079,0.506141,0.285147,0.98685,-0.927452
4144,2.16671,-0.874079,0.506141,0.285126,0.98685,-0.927452
4145,2.16671,-0.874079,0.506141,0.28518,0.984947,-0.927458
4146,2.16671,-0.874079,0.506141,0.285043,0.984328,-0.92746
4147,2.16671,-0.874079,0.506141,0.285055,0.984328,-0.92746
4148,2.16671,-0.874079,0.506141,0.284939,0.984328,-0.92746
4149,2.16671,-0.874079,0.506141,0.285143,0.984328,-0.92746
4150,2.16671,-0.874079,0.506141,0.28506,0.984328,-0.92746
4151,2.16671,-0.874079,0.506141,0.28512,0.984328,-0.92746
4152,2.16671,-0.874079,0.506141,0.28501,0.982164,-0.923372
4153,2.16671,-0.874079,0.506141,0.284874,0.982164,-0.923372
4154,2.16671,-0.874079,0.506141,0.284895,0.982164,-0.923372
4155,2.16671,-0.874079,0.506141,0.284778,0.982164,-0.923372
4156,2.16671,-0.874079,0.506141,0.284793,0.982164,-0.923372
4157,2.16671,-0.874079,0.506141,0.284997,0.982164,-0.923372
4158,2.16671,-0.874079,0.506141,0.284821,0.982164,-0.923372
4159,2.16671,-0.874079,0.506141,0.284629,0.982164,-0.923372
4160,2.16671,-0.874079,0.506141,0.284536,0.984307,-0.924597
4161,2.16671,-0.874079,0.506141,0.284348,0.985698,-0.925392
4162,2.16671,-0.874079,0.506141,0.284155,0.985698,-0.925392
4163,2.16671,-0.874079,0.506141,0.284295,0.985698,-0.925392
4164,2.16671,-0.874079,0.506141,0.284075,0.985698,-0.925392
4165,2.16671,-0.874079,0.506141,0.284038,0.985698,-0.925392
4166,2.16671,-0.874079,0.506141,0.283952,0.985698,-0.925392
4167,2.16671,-0.874079,0.506141,0.283824,0.985698,-0.925392
4168,2.16671,-0.874079,0.506141,0.283666,0.985698,-0.925392
4169,2.16671,-0.874079,0.506141,0.283406,0.984557,-0.927629
4170,2.16671,-0.874079,0.506141,0.283348,0.983521,-0.929659
